"Image_Filename","annotation_area_sqm","Porifera indet. ","Asconema msp 1","Caulophacus msp. 1","Cladorhizidae msp 1","Polychaeta indet. ","Polychaeta msp 1","Polychaeta msp 2","Polychaeta msp 3","Polychaeta msp 5","Actiniaria msp 1","Actiniaria msp 2","Zoantharia msp 1","Tubelariidae msp 1","Asteroidea msp. 1","Ophiuroidea","Elpidiidae msp 1","Polychaeta msp 4","Enteropneusta msp 1","Nemertea msp 1","Crustacea indet","Amphipoda indet. ","Amphipoda msp 1","Amphipoda msp 2","Amphipoda msp 3","Amphipoda msp 4","Amphipoda msp 5","Isopoda indet. ","Isopoda msp 1","Isopoda msp 2","Decapoda indet. ","Caridea msp 1","Caridea msp 2","Caridea msp 3","Caridea msp 4 (juveniles)","Bivalvia msp 1","Animal indet","Image unique ID","Cruise","Dive ID","Date/Time","Date","Time","Longitude (DD)","Latitude (DD)","Depth water (m)","Depth min","Depth max","Slope","Distance group","Annotator","Altitude/Image quality (0 to 3)","Overlap (e.g. Not annotated - overlap with previous image)","Hydrothermal vent field (Vent/Near Vent/Far)","Notes on observations","Annotation area","Habitat_description","Uncertainty_coordinates","EEZ","PA","Type of Record","Title","Institution","Sampling method","Device"
"TIMER_2019_10_04_at_13_07_57_CP4A9842.JPG",4.6692727110688,0,0.428332232,2.355827273,0,0,0,0,0,0,0,0.428332232,0,0,0,0,0,0,0,0,0,0,0.214166116,0,0,0,0,0,0,0,0,0.214166116,0,0,0,0,0,3400,"HACON2019","KH19_33_OFOBS05","2019-10-04T13:07:57","2019-10-04","13:07:57",-6.2405928,82.8954869,3947.1,3897.1,3997.1,14.50637245,"250m","José Santos",1,"No overlap","Outside Vent Field","",1,"Sponge cemetery | Accumulation of Spicule: Medium coverage (10%-50%)",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_04_at_13_08_18_CP4A9843.JPG",4.3133176123666,0,0,1.391040619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231840103,0,0,0,0,0,3401,"HACON2019","KH19_33_OFOBS05","2019-10-04T13:08:18","2019-10-04","13:08:18",-6.24065006,82.89549998,3947.1,3897.1,3997.1,14.50637245,"250m","José Santos",1,"Partial overlap (annotated)","Outside Vent Field","",1,"Muddy sediments | Accumulation of Spicule: Small coverage (<10%)",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_04_at_13_08_38_CP4A9844.JPG",3.9350237641674,0,0,0.254128071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254128071,0,0,0,0,3402,"HACON2019","KH19_33_OFOBS05","2019-10-04T13:08:38","2019-10-04","13:08:38",-6.24071224,82.89551092,3947.1,3897.1,3997.1,14.50637245,"250m","José Santos",1,"Partial overlap (annotated)","Outside Vent Field","maybe a parasit on the decapod?",1,"Muddy sediments | Accumulation of Spicule: Small coverage (<10%)",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_04_at_13_08_59_CP4A9845.JPG",5.6664035128252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3403,"HACON2019","KH19_33_OFOBS05","2019-10-04T13:08:59","2019-10-04","13:08:59",-6.2407737,82.89552452,3947.1,3897.1,3997.1,14.50637245,"250m","José Santos",1,"Partial overlap (annotated)","Outside Vent Field","",1,"Muddy sediments",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_04_at_13_09_19_CP4A9846.JPG",3.5400643819881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.564961476,0,0,0,0,0.282480738,0,0,0,3404,"HACON2019","KH19_33_OFOBS05","2019-10-04T13:09:19","2019-10-04","13:09:19",-6.24083458,82.8955378,3947.1,3897.1,3997.1,14.50637245,"250m","José Santos",1,"Partial overlap (annotated)","Outside Vent Field","",1,"Muddy sediments",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_04_at_13_09_40_CP4A9847.JPG",3.0261805641847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330449548,0,0,0,0,0,0,0,0,3405,"HACON2019","KH19_33_OFOBS05","2019-10-04T13:09:40","2019-10-04","13:09:40",-6.24089793,82.89554997,3947.1,3897.1,3997.1,14.50637245,"250m","José Santos",1,"Partial overlap (annotated)","Outside Vent Field","",1,"Muddy sediments",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_04_at_13_10_00_CP4A9848.JPG",1.3656413461923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3406,"HACON2019","KH19_33_OFOBS05","2019-10-04T13:10:00","2019-10-04","13:10:00",-6.24095687,82.89556333,3946.8,3896.8,3996.8,58.82490921,"250m","José Santos",1,"Partial overlap (annotated)","Outside Vent Field","",1,"Muddy sediments",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_04_at_13_10_21_CP4A9849.JPG",2.3123899649942,0,0,0,0,0,0,0,0.43245301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43245301,0,0,0,0,0,0,0,0,3407,"HACON2019","KH19_33_OFOBS05","2019-10-04T13:10:21","2019-10-04","13:10:21",-6.2410268,82.8955766,3946.8,3896.8,3996.8,17.38733292,"250m","José Santos",1,"Partial overlap (annotated)","Outside Vent Field","",1,"Muddy sediments",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_04_at_13_10_42_CP4A9850.JPG",3.9020143550716,0,0,0,0,0,0,0.256277889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256277889,0.512555777,0,0,0.256277889,0,0,0,0,0,3408,"HACON2019","KH19_33_OFOBS05","2019-10-04T13:10:42","2019-10-04","13:10:42",-6.24109375,82.89558957,3946.8,3896.8,3996.8,17.38733292,"250m","José Santos",1,"Partial overlap (annotated)","Outside Vent Field","",1,"Muddy sediments",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_04_at_13_11_06_CP4A9851.JPG",2.5805596497589,0,0,0,0,0,0,0.775025681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.387512841,0,0,0,0,0,0,0,0,3409,"HACON2019","KH19_33_OFOBS05","2019-10-04T13:11:06","2019-10-04","13:11:06",-6.2411788,82.89560378,3946.8,3896.8,3996.8,17.38733292,"250m","José Santos",1,"Partial overlap (annotated)","Outside Vent Field","",1,"Muddy sediments | Accumulation of Spicule: Small coverage (<10%)",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_04_at_13_11_45_CP4A9854.JPG",4.4270591947771,0,0.225883585,0,0,0,0,0.451767169,0,0,0,0.225883585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3411,"HACON2019","KH19_33_OFOBS05","2019-10-04T13:11:45","2019-10-04","13:11:45",-6.24129697,82.89562943,3946.8,3896.8,3996.8,17.38733292,"250m","José Santos",1,"No overlap","Outside Vent Field","",1,"Muddy sediments | Accumulation of Spicule: Medium coverage (10%-50%)",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_04_at_13_12_06_CP4A9855.JPG",2.1500700701706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.860404484,0,0,0,0,0,0,0,0,3412,"HACON2019","KH19_33_OFOBS05","2019-10-04T13:12:06","2019-10-04","13:12:06",-6.2413543,82.89564298,3946.8,3896.8,3996.8,17.38733292,"250m","José Santos",1,"Partial overlap (annotated)","Outside Vent Field","",1,"Muddy sediments | Accumulation of Spicule: Small coverage (<10%)",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_04_at_13_12_27_CP4A9856.JPG",1.9232421242512,0,0,0,0,0,0,0,0,0,0,0.519955333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.519955333,0,0,0,0,0,0,0,0,3413,"HACON2019","KH19_33_OFOBS05","2019-10-04T13:12:27","2019-10-04","13:12:27",-6.2414138,82.8956552,3933.7,3883.7,3983.7,17.38733292,"250m","José Santos",1,"Partial overlap (annotated)","Outside Vent Field","",1,"Muddy sediments | Accumulation of Spicule: Small coverage (<10%)",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_04_at_13_12_47_CP4A9857.JPG",1.4795542846271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3414,"HACON2019","KH19_33_OFOBS05","2019-10-04T13:12:47","2019-10-04","13:12:47",-6.24148302,82.89566738,3933.7,3883.7,3983.7,17.38733292,"250m","José Santos",1,"Partial overlap (annotated)","Outside Vent Field","",1,"Muddy sediments | Accumulation of Spicule: Medium coverage (10%-50%)",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_04_at_13_13_07_CP4A9858.JPG",3.0261515835871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330452713,1.321810851,0,0,0,0,0,0,0,0,3415,"HACON2019","KH19_33_OFOBS05","2019-10-04T13:13:07","2019-10-04","13:13:07",-6.24153994,82.89567922,3933.7,3883.7,3983.7,17.38733292,"250m","José Santos",1,"Partial overlap (annotated)","Outside Vent Field","",1,"Muddy sediments",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_04_at_13_13_28_CP4A9859.JPG",2.8383137090565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.704643744,0,0,0,0,0,0,0,0,3416,"HACON2019","KH19_33_OFOBS05","2019-10-04T13:13:28","2019-10-04","13:13:28",-6.2416047,82.8956899,3933.7,3883.7,3983.7,17.38733292,"250m","José Santos",1,"Partial overlap (annotated)","Outside Vent Field","",1,"Muddy sediments",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_04_at_13_13_49_CP4A9860.JPG",3.3712080671435,0,0.29662957,0.889888711,0,0,0,0.29662957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29662957,0,0,0,1.779777421,0,0,0,0,0,0,0,0,3417,"HACON2019","KH19_33_OFOBS05","2019-10-04T13:13:49","2019-10-04","13:13:49",-6.24168296,82.89570156,3933.7,3883.7,3983.7,17.38733292,"250m","José Santos",1,"Partial overlap (annotated)","Outside Vent Field","",1,"Muddy sediments | Accumulation of Spicule: Small coverage (<10%)",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_04_at_13_14_10_CP4A9861.JPG",1.7118808443354,0,0,0,0,0,0,0,0,0,0,0.584152807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.584152807,0,0,0,0,0,0,0,0,3418,"HACON2019","KH19_33_OFOBS05","2019-10-04T13:14:10","2019-10-04","13:14:10",-6.24175708,82.8957152,3933.7,3883.7,3983.7,47.37483597,"250m","José Santos",1,"Partial overlap (annotated)","Outside Vent Field","",1,"Muddy sediments | Accumulation of Spicule: Small coverage (<10%)",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_04_at_13_14_30_CP4A9862.JPG",1.1421157241635,0,0,9.631248189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.875568017,0,0,0.875568017,0,0,0,0,0,3419,"HACON2019","KH19_33_OFOBS05","2019-10-04T13:14:30","2019-10-04","13:14:30",-6.24181172,82.89572962,3933.7,3883.7,3983.7,47.37483597,"250m","José Santos",1,"Partial overlap (annotated)","Outside Vent Field","",1,"Hard substrate covered by a thin layer of muddy sediments (vertical walls of mostly basalts) | Accumulation of Spicule: High coverage (>50%)",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_04_at_13_14_50_CP4A9863.JPG",3.1521908883361,0,0,0.634479342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317239671,0,0,0,0,0,3420,"HACON2019","KH19_33_OFOBS05","2019-10-04T13:14:50","2019-10-04","13:14:50",-6.2418608,82.89574265,3933.7,3883.7,3983.7,47.37483597,"250m","José Santos",1,"Partial overlap (annotated)","Outside Vent Field","",1,"Muddy sediments with rusty or small chimney deposits (sometimes seem like coarser sediments)​ | Accumulation of Spicule: High coverage (>50%)",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_04_at_13_15_10_CP4A9864.JPG",2.9014400663496,0.344656439,1.033969316,0.344656439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344656439,0,0,0,0,0,3421,"HACON2019","KH19_33_OFOBS05","2019-10-04T13:15:10","2019-10-04","13:15:10",-6.2419293,82.8957557,3932.6,3882.6,3982.6,47.37483597,"250m","José Santos",1,"Partial overlap (annotated)","Outside Vent Field","",1,"Muddy sediments with rusty or small chimney deposits (sometimes seem like coarser sediments)​ | Accumulation of Spicule: Medium coverage (10%-50%)",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_04_at_13_15_30_CP4A9865.JPG",2.0607393325304,0,0.485262733,5.33789006,0,0,0,0,0.485262733,0,0,0.970525466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.485262733,0,0,0,0,0,3422,"HACON2019","KH19_33_OFOBS05","2019-10-04T13:15:30","2019-10-04","13:15:30",-6.24199288,82.8957711,3932.6,3882.6,3982.6,9.508656502,"250m","José Santos",1,"Partial overlap (annotated)","Outside Vent Field","",1,"Muddy sediments | Accumulation of Spicule: Medium coverage (10%-50%)",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_04_at_13_15_50_CP4A9866.JPG",2.0061851334732,0,0,0.498458484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3423,"HACON2019","KH19_33_OFOBS05","2019-10-04T13:15:50","2019-10-04","13:15:50",-6.24205486,82.895786,3932.6,3882.6,3982.6,9.508656502,"250m","José Santos",1,"Partial overlap (annotated)","Outside Vent Field","",1,"Muddy sediments | Accumulation of Spicule: Small coverage (<10%)",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_04_at_13_16_10_CP4A9867.JPG",1.7077048806564,0,0.585581274,2.927906371,0,0,0,0,0,0,0,0.585581274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.585581274,0,0,0.585581274,0,0,0,0,0,3424,"HACON2019","KH19_33_OFOBS05","2019-10-04T13:16:10","2019-10-04","13:16:10",-6.24211593,82.895798,3932.6,3882.6,3982.6,9.508656502,"250m","José Santos",1,"Partial overlap (annotated)","Outside Vent Field","",1,"Hard substrate covered in muddy sediments (basalts coverd by a thick layer) | Accumulation of Spicule: Medium coverage (10%-50%)",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_04_at_13_16_31_CP4A9868.JPG",1.637338622883,0,0,0.610747213,0,0,0,0,0.610747213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.610747213,0,0,0,0,0.610747213,0,0,0,3425,"HACON2019","KH19_33_OFOBS05","2019-10-04T13:16:31","2019-10-04","13:16:31",-6.24217448,82.89581285,3932.6,3882.6,3982.6,9.508656502,"300m","José Santos",1,"Partial overlap (annotated)","Outside Vent Field","",1,"Muddy sediments | Accumulation of Spicule: Small coverage (<10%)",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_04_at_13_16_52_CP4A9869.JPG",1.8691805235965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.534993805,0,0,0,0,0,0,0,0,3426,"HACON2019","KH19_33_OFOBS05","2019-10-04T13:16:52","2019-10-04","13:16:52",-6.2422477,82.8958254,3932.6,3882.6,3982.6,9.508656502,"300m","José Santos",1,"Partial overlap (annotated)","Outside Vent Field","",1,"Muddy sediments | Accumulation of Spicule: Small coverage (<10%)",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
